Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
GA_Energy_Dominance_PC70,208,0.478329,0.164149,0.219295,0.004892,98,98,0,7140,0.595270,
GA_Energy_Dominance_PC70,209,0.451146,0.217191,0.241735,0.005795,98,98,0,7059,0.589658,
GA_Energy_Dominance_PC70,MEAN,0.481696,0.177883,0.222905,0.007357,87,87,0,7196,0.602137,10
GA_Energy_Dominance_PC70,STDDEV,0.019951,0.023179,0.014175,0.003022,,,,,0.013516,
SA_WaitingTime_Dominance_PC70,200,0.113992,0.041171,0.529538,0.006299,16,16,0,4402,0.296098,
SA_WaitingTime_Dominance_PC70,201,0.088029,0.031621,0.558222,0.001709,9,9,0,4380,0.276496,
SA_WaitingTime_Dominance_PC70,202,0.071593,0.030236,0.567134,0.005312,15,15,0,4339,0.263733,
SA_WaitingTime_Dominance_PC70,203,0.111965,0.059558,0.527484,0.001887,40,41,0,4390,0.283447,
SA_WaitingTime_Dominance_PC70,204,0.119022,0.034020,0.531439,0.004283,11,11,0,4386,0.301263,
SA_WaitingTime_Dominance_PC70,205,0.114247,0.036842,0.532925,0.004150,11,11,0,4380,0.297286,
SA_WaitingTime_Dominance_PC70,206,0.085487,0.040353,0.555039,0.002567,13,13,0,4358,0.274455,
SA_WaitingTime_Dominance_PC70,207,0.102814,0.036875,0.543239,0.001222,21,21,0,4364,0.287807,
SA_WaitingTime_Dominance_PC70,208,0.123166,0.029508,0.527364,0.001339,10,10,0,4397,0.304660,
SA_WaitingTime_Dominance_PC70,209,0.103307,0.033371,0.542733,0.004262,8,8,0,4369,0.289157,
SA_WaitingTime_Dominance_PC70,MEAN,0.103362,0.037356,0.541512,0.003303,15,16,0,4376,0.287440,10
SA_WaitingTime_Dominance_PC70,STDDEV,0.015834,0.008302,0.013560,0.001700,,,,,0.012365,
SA_Energy_Dominance_PC70,200,0.498778,0.185955,0.197711,0.006512,99,99,0,4517,0.629291,
SA_Energy_Dominance_PC70,201,0.480196,0.207034,0.221283,0.004712,82,82,0,4500,0.611349,
SA_Energy_Dominance_PC70,202,0.415985,0.249220,0.251722,0.005382,123,125,0,4650,0.589975,
SA_Energy_Dominance_PC70,203,0.483717,0.212573,0.224109,0.004908,98,99,0,4553,0.615297,
SA_Energy_Dominance_PC70,204,0.450438,0.238915,0.239169,0.006927,100,101,0,4680,0.588198,
SA_Energy_Dominance_PC70,205,0.503310,0.206304,0.240098,0.005100,77,77,0,4489,0.596850,
SA_Energy_Dominance_PC70,206,0.442004,0.232984,0.250418,0.004634,91,91,0,4507,0.572218,
SA_Energy_Dominance_PC70,207,0.504757,0.178523,0.209494,0.004780,108,108,0,4533,0.619327,
SA_Energy_Dominance_PC70,208,0.444699,0.241830,0.244908,0.006020,95,95,0,4510,0.594364,
SA_Energy_Dominance_PC70,209,0.491360,0.180579,0.198441,0.012043,80,81,0,5230,0.631856,
SA_Energy_Dominance_PC70,MEAN,0.471525,0.213392,0.227735,0.006102,95,96,0,4616,0.604872,10
SA_Energy_Dominance_PC70,STDDEV,0.029317,0.025029,0.019533,0.002120,,,,,0.018507,
NSGA-II_PC70,200,0.330553,0.089095,0.354000,0.002471,38,38,0,11722,0.465147,
NSGA-II_PC70,201,0.353517,0.060157,0.346372,0.008929,27,27,0,11909,0.484873,
NSGA-II_PC70,202,0.259785,0.119922,0.397495,0.002619,37,37,0,11536,0.408621,
NSGA-II_PC70,203,0.245843,0.100334,0.409388,0.004319,23,23,0,11900,0.395035,
NSGA-II_PC70,204,0.399737,0.090001,0.323870,0.004914,23,23,0,11735,0.520091,
NSGA-II_PC70,205,0.358291,0.068803,0.343743,0.002613,39,39,0,11868,0.488595,
NSGA-II_PC70,206,0.325623,0.093124,0.359483,0.003658,32,32,0,11634,0.461196,
NSGA-II_PC70,207,0.307908,0.099655,0.366985,0.002505,42,42,0,11656,0.445667,
NSGA-II_PC70,208,0.262805,0.103266,0.395100,0.003842,32,32,0,11417,0.409476,
NSGA-II_PC70,209,0.303900,0.089884,0.374075,0.002296,37,37,0,11472,0.443839,
NSGA-II_PC70,MEAN,0.314796,0.091424,0.367051,0.003817,33,33,0,11684,0.452254,10
NSGA-II_PC70,STDDEV,0.046499,0.016129,0.025726,0.001907,,,,,0.037888,
SPEA-II_PC70,200,0.346369,0.066330,0.357598,0.005485,24,24,0,12042,0.477786,
SPEA-II_PC70,201,0.289840,0.065658,0.387538,0.006272,26,26,0,12031,0.432494,
SPEA-II_PC70,202,0.334242,0.069729,0.359977,0.003092,32,32,0,12180,0.469099,
SPEA-II_PC70,203,0.323155,0.078170,0.360432,0.003508,31,31,0,12280,0.459396,
SPEA-II_PC70,204,0.327002,0.076561,0.366639,0.001662,41,41,0,12419,0.462504,
SPEA-II_PC70,205,0.288550,0.086358,0.382389,0.005995,29,29,0,12147,0.431948,
SPEA-II_PC70,206,0.340934,0.063952,0.361511,0.004486,24,24,0,12439,0.473345,
SPEA-II_PC70,207,0.313982,0.083719,0.369108,0.008503,24,24,0,12284,0.451594,
SPEA-II_PC70,208,0.321118,0.089394,0.357373,0.004627,29,29,0,12119,0.456727,
SPEA-II_PC70,209,0.321308,0.089683,0.371463,0.003993,24,24,0,12237,0.457040,
SPEA-II_PC70,MEAN,0.320650,0.076955,0.367403,0.004762,28,28,0,12217,0.457193,10
SPEA-II_PC70,STDDEV,0.018246,0.009562,0.009926,0.001816,,,,,0.014624,
AMOSA_PC70,200,0.270194,0.061356,0.401134,0.005917,28,28,0,10901,0.418682,
AMOSA_PC70,201,0.341103,0.082446,0.341303,0.001825,43,43,0,11121,0.474847,
AMOSA_PC70,202,0.357181,0.077647,0.339840,0.001645,49,49,0,11380,0.487730,
AMOSA_PC70,203,0.314056,0.091234,0.355618,0.003773,40,40,0,11441,0.453951,
AMOSA_PC70,204,0.305216,0.068024,0.381961,0.003158,39,39,0,11170,0.445863,
AMOSA_PC70,205,0.295964,0.076216,0.377765,0.004843,40,40,0,11070,0.438904,
AMOSA_PC70,206,0.308549,0.081953,0.362869,0.003614,53,53,0,11279,0.449220,
AMOSA_PC70,207,0.336140,0.074985,0.352689,0.003270,43,43,0,11309,0.470842,
AMOSA_PC70,208,0.332099,0.102204,0.346026,0.002516,56,56,0,11123,0.467505,
AMOSA_PC70,209,0.339044,0.100072,0.334142,0.006810,39,39,0,11080,0.473975,
AMOSA_PC70,MEAN,0.319955,0.081614,0.359335,0.003737,43,43,0,11187,0.458152,10
AMOSA_PC70,STDDEV,0.024578,0.012417,0.020460,0.001597,,,,,0.019569,
GA_WaitingTime_Dominance_PC60,200,0.092158,0.116314,0.539560,0.012411,18,18,0,9348,0.258043,
GA_WaitingTime_Dominance_PC60,201,0.043198,0.074391,0.576732,0.014912,13,13,0,9419,0.235674,
GA_WaitingTime_Dominance_PC60,202,0.038463,0.082454,0.564835,0.038944,15,15,0,9264,0.231770,
GA_WaitingTime_Dominance_PC60,203,0.065064,0.106297,0.568461,0.004222,21,21,0,9505,0.225993,
GA_WaitingTime_Dominance_PC60,204,0.108020,0.120407,0.512576,0.007612,16,16,0,9348,0.287204,
GA_WaitingTime_Dominance_PC60,205,0.035995,0.084928,0.609197,0.002865,9,9,0,9274,0.199536,
GA_WaitingTime_Dominance_PC60,206,0.092836,0.071237,0.542983,0.003840,13,13,0,9289,0.276176,
GA_WaitingTime_Dominance_PC60,207,0.085283,0.145777,0.524546,0.006479,12,12,0,9561,0.269853,
GA_WaitingTime_Dominance_PC60,208,0.039325,0.090865,0.583310,0.047392,7,7,0,9271,0.211545,
GA_WaitingTime_Dominance_PC60,209,0.052814,0.101044,0.549291,0.019499,13,13,0,9561,0.243566,
GA_WaitingTime_Dominance_PC60,MEAN,0.065316,0.099371,0.557149,0.015818,14,14,0,9384,0.243936,10
GA_WaitingTime_Dominance_PC60,STDDEV,0.025695,0.022173,0.027542,0.014690,,,,,0.027095,
GA_Energy_Dominance_PC60,200,0.409473,0.220045,0.284437,0.004905,56,56,0,9606,0.528208,
GA_Energy_Dominance_PC60,201,0.449058,0.205576,0.250266,0.007165,84,84,0,9738,0.558147,
GA_Energy_Dominance_PC60,202,0.450204,0.185942,0.244192,0.006811,75,75,0,9733,0.570181,
GA_Energy_Dominance_PC60,203,0.430280,0.197404,0.260913,0.008816,65,65,0,9873,0.554245,
GA_Energy_Dominance_PC60,204,0.396955,0.236074,0.293908,0.011443,86,86,0,10009,0.530034,
GA_Energy_Dominance_PC60,205,0.362410,0.241339,0.312515,0.004816,52,52,0,9539,0.487338,
GA_Energy_Dominance_PC60,206,0.434155,0.210756,0.275351,0.008401,66,66,0,9846,0.531321,
GA_Energy_Dominance_PC60,207,0.385711,0.247937,0.303361,0.005783,69,69,0,9767,0.505040,
GA_Energy_Dominance_PC60,208,0.422617,0.232606,0.265838,0.005629,74,74,0,9872,0.548629,
GA_Energy_Dominance_PC60,209,0.426162,0.219973,0.266308,0.009336,72,72,0,10094,0.551670,
GA_Energy_Dominance_PC60,MEAN,0.416702,0.219765,0.275709,0.007310,70,70,0,9807,0.536481,10
GA_Energy_Dominance_PC60,STDDEV,0.026708,0.019017,0.021383,0.002051,,,,,0.024164,
SA_WaitingTime_Dominance_PC60,200,0.111797,0.053166,0.531510,0.003093,17,18,0,6474,0.293156,
SA_WaitingTime_Dominance_PC60,201,0.133395,0.065340,0.509461,0.002550,18,18,0,6444,0.308905,
SA_WaitingTime_Dominance_PC60,202,0.090799,0.061436,0.547643,0.011815,15,15,0,6386,0.275031,
SA_WaitingTime_Dominance_PC60,203,0.154799,0.049988,0.496991,0.002883,21,21,0,6368,0.327159,
SA_WaitingTime_Dominance_PC60,204,0.115213,0.058544,0.526152,0.001692,26,26,0,6538,0.294930,
SA_WaitingTime_Dominance_PC60,205,0.132972,0.045179,0.516531,0.002265,6,6,0,6165,0.309916,
SA_WaitingTime_Dominance_PC60,206,0.094862,0.054478,0.546397,0.011483,8,8,0,6219,0.278451,
SA_WaitingTime_Dominance_PC60,207,0.134450,0.043650,0.519983,0.000867,6,6,0,6250,0.311016,
SA_WaitingTime_Dominance_PC60,208,0.131167,0.045390,0.520071,0.002556,11,11,0,6173,0.308473,
SA_WaitingTime_Dominance_PC60,209,0.112243,0.056396,0.531349,0.003112,17,17,0,6209,0.292531,
SA_WaitingTime_Dominance_PC60,MEAN,0.121170,0.053357,0.524609,0.004232,15,15,0,6322,0.299957,10
SA_WaitingTime_Dominance_PC60,STDDEV,0.018744,0.006944,0.014833,0.003765,,,,,0.015246,
SA_Energy_Dominance_PC60,200,0.409810,0.262114,0.270727,0.005706,104,105,0,6512,0.562321,
SA_Energy_Dominance_PC60,201,0.374007,0.293304,0.287106,0.006791,94,95,0,6532,0.543478,
SA_Energy_Dominance_PC60,202,0.419219,0.256548,0.259107,0.004131,113,113,0,7151,0.572690,
SA_Energy_Dominance_PC60,203,0.424723,0.250140,0.251735,0.005231,104,105,0,6434,0.569640,
SA_Energy_Dominance_PC60,204,0.462582,0.216712,0.226857,0.005478,101,102,0,6509,0.596244,
SA_Energy_Dominance_PC60,205,0.447800,0.239707,0.239363,0.003458,100,100,0,6607,0.587923,
SA_Energy_Dominance_PC60,206,0.453530,0.229018,0.239764,0.005114,94,94,0,6477,0.593243,
SA_Energy_Dominance_PC60,207,0.483780,0.211148,0.234039,0.005858,89,90,0,6478,0.595449,
SA_Energy_Dominance_PC60,208,0.430327,0.246984,0.261020,0.005715,92,93,0,6484,0.565084,
SA_Energy_Dominance_PC60,209,0.440456,0.245294,0.249838,0.003655,95,96,0,6541,0.581958,
SA_Energy_Dominance_PC60,MEAN,0.434623,0.245097,0.251956,0.005114,99,99,0,6572,0.576803,10
SA_Energy_Dominance_PC60,STDDEV,0.028995,0.022404,0.017274,0.001003,,,,,0.016346,
NSGA-II_PC60,200,0.210244,0.167195,0.425721,0.006024,31,31,0,11576,0.362356,
NSGA-II_PC60,201,0.255721,0.111935,0.407268,0.004566,32,32,0,11591,0.401021,
NSGA-II_PC60,202,0.216682,0.161955,0.427951,0.010683,26,26,0,11292,0.366774,
NSGA-II_PC60,203,0.197521,0.147316,0.444462,0.005546,26,26,0,11590,0.352830,
NSGA-II_PC60,204,0.224064,0.138803,0.422005,0.006732,16,16,0,11668,0.373590,
NSGA-II_PC60,205,0.267618,0.112765,0.392258,0.004436,33,33,0,11889,0.411576,
NSGA-II_PC60,206,0.249457,0.120856,0.412694,0.007392,15,15,0,11460,0.394356,
NSGA-II_PC60,207,0.244842,0.142020,0.408372,0.006168,19,19,0,11753,0.390758,
NSGA-II_PC60,208,0.284391,0.134818,0.371642,0.005623,24,24,0,11768,0.423508,
NSGA-II_PC60,209,0.206287,0.123954,0.438745,0.005966,24,24,0,11395,0.360641,
NSGA-II_PC60,MEAN,0.235683,0.136162,0.415112,0.006314,25,25,0,11598,0.383741,10
NSGA-II_PC60,STDDEV,0.027443,0.018203,0.020663,0.001682,,,,,0.022702,
SPEA-II_PC60,200,0.207090,0.141557,0.435997,0.010368,15,15,0,11829,0.358883,
SPEA-II_PC60,201,0.181176,0.122261,0.463860,0.003846,20,20,0,11889,0.338630,
SPEA-II_PC60,202,0.292169,0.129398,0.379933,0.002441,32,32,0,12162,0.430796,
SPEA-II_PC60,203,0.291497,0.122726,0.375961,0.004570,25,25,0,12305,0.429212,
SPEA-II_PC60,204,0.277120,0.117241,0.392247,0.012230,15,15,0,12504,0.417907,
SPEA-II_PC60,205,0.241033,0.114858,0.415119,0.003187,30,30,0,12414,0.390064,
SPEA-II_PC60,206,0.273876,0.121334,0.389660,0.008709,13,13,0,12116,0.414365,
SPEA-II_PC60,207,0.322622,0.114451,0.354943,0.004209,26,26,0,12349,0.455723,
SPEA-II_PC60,208,0.199287,0.131700,0.448614,0.005086,18,18,0,11896,0.352764,
SPEA-II_PC60,209,0.237289,0.143684,0.418392,0.006513,18,18,0,11848,0.382214,
SPEA-II_PC60,MEAN,0.252316,0.125921,0.407473,0.006116,21,21,0,12131,0.397056,10
SPEA-II_PC60,STDDEV,0.044066,0.009897,0.033051,0.003109,,,,,0.036675,
AMOSA_PC60,200,0.243660,0.119607,0.412239,0.001509,50,52,0,13416,0.392499,
AMOSA_PC60,201,0.346919,0.093829,0.349830,0.002348,50,50,0,13019,0.477274,
AMOSA_PC60,202,0.333427,0.112605,0.348930,0.002362,44,44,0,11938,0.465430,
AMOSA_PC60,203,0.273221,0.093984,0.393166,0.001752,46,46,0,10959,0.417990,
AMOSA_PC60,204,0.297702,0.110315,0.374150,0.001725,45,46,0,10990,0.436781,
AMOSA_PC60,205,0.288980,0.101756,0.379418,0.002450,40,40,0,11368,0.430516,
AMOSA_PC60,206,0.313730,0.093571,0.350875,0.010865,38,38,0,11010,0.449545,
AMOSA_PC60,207,0.288909,0.089875,0.385826,0.001608,37,38,0,10943,0.430052,
AMOSA_PC60,208,0.273802,0.096947,0.384098,0.003850,29,29,0,11171,0.418246,
AMOSA_PC60,209,0.305267,0.109172,0.369879,0.004061,42,42,0,11001,0.443463,
AMOSA_PC60,MEAN,0.296562,0.102166,0.374841,0.003253,42,43,0,11581,0.436180,10
AMOSA_PC60,STDDEV,0.028713,0.009578,0.019642,0.002675,,,,,0.023252,
GA_WaitingTime_Dominance_PC50,200,0.053414,0.246379,0.578280,0.010008,19,19,0,9119,0.212729,
GA_WaitingTime_Dominance_PC50,201,0.057721,0.167672,0.576426,0.003694,16,16,0,9166,0.221683,
GA_WaitingTime_Dominance_PC50,202,0.073727,0.192838,0.563076,0.005116,21,21,0,9008,0.223524,
GA_WaitingTime_Dominance_PC50,203,0.017119,0.130550,0.611386,0.005348,6,6,0,9122,0.203319,
GA_WaitingTime_Dominance_PC50,204,0.072293,0.137972,0.548834,0.005315,9,9,0,9707,0.250074,
GA_WaitingTime_Dominance_PC50,205,0.033015,0.332287,0.646693,0.012215,6,6,0,9052,0.109978,
GA_WaitingTime_Dominance_PC50,206,0.007657,0.159201,0.619918,0.000000,2,2,0,8863,0.193116,
GA_WaitingTime_Dominance_PC50,207,0.127009,0.183928,0.516259,0.008051,21,21,0,9447,0.265363,
GA_WaitingTime_Dominance_PC50,208,0.038111,0.183398,0.607149,0.004546,3,3,0,9318,0.181125,
GA_WaitingTime_Dominance_PC50,209,0.104297,0.131288,0.528074,0.001665,12,12,0,9512,0.276879,
GA_WaitingTime_Dominance_PC50,MEAN,0.058436,0.186551,0.579610,0.005596,12,12,0,9231,0.213779,10
GA_WaitingTime_Dominance_PC50,STDDEV,0.035499,0.058761,0.039743,0.003481,,,,,0.045272,
GA_Energy_Dominance_PC50,200,0.169745,0.328519,0.477281,0.005408,20,20,0,9095,0.311447,
GA_Energy_Dominance_PC50,201,0.259544,0.305322,0.394218,0.006733,51,51,0,9504,0.395735,
GA_Energy_Dominance_PC50,202,0.336579,0.281021,0.338306,0.007213,51,51,0,9465,0.465931,
GA_Energy_Dominance_PC50,203,0.299094,0.276995,0.370637,0.010577,42,42,0,9416,0.413077,
GA_Energy_Dominance_PC50,204,0.268589,0.318955,0.394419,0.004948,42,42,0,9299,0.397166,
GA_Energy_Dominance_PC50,205,0.026299,0.333468,0.646121,0.021798,3,3,0,8980,0.134314,
GA_Energy_Dominance_PC50,206,0.275148,0.306840,0.387232,0.006267,39,39,0,9303,0.407960,
GA_Energy_Dominance_PC50,207,0.171703,0.322834,0.476815,0.005954,18,18,0,9098,0.311967,
GA_Energy_Dominance_PC50,208,0.181768,0.286501,0.479510,0.009640,26,26,0,9222,0.279590,
GA_Energy_Dominance_PC50,209,0.254705,0.383163,0.424957,0.005184,51,51,0,9441,0.375619,
GA_Energy_Dominance_PC50,MEAN,0.224317,0.314362,0.438950,0.008372,34,34,0,9282,0.349281,10
GA_Energy_Dominance_PC50,STDDEV,0.084658,0.029689,0.083138,0.004814,,,,,0.089530,
SA_WaitingTime_Dominance_PC50,200,0.127256,0.081310,0.514568,0.001485,7,7,0,6348,0.300800,
SA_WaitingTime_Dominance_PC50,201,0.154923,0.088167,0.480289,0.022829,9,9,0,6297,0.322526,
SA_WaitingTime_Dominance_PC50,202,0.117591,0.079538,0.524448,0.001257,8,8,0,6955,0.293366,
SA_WaitingTime_Dominance_PC50,203,0.100047,0.088848,0.538833,0.003138,3,3,0,6286,0.277274,
SA_WaitingTime_Dominance_PC50,204,0.090062,0.085757,0.546366,0.002738,11,12,0,6549,0.270206,
SA_WaitingTime_Dominance_PC50,205,0.158260,0.075246,0.494774,0.003022,6,6,0,6156,0.324845,
SA_WaitingTime_Dominance_PC50,206,0.140193,0.098743,0.499458,0.008164,13,14,0,6315,0.311001,
SA_WaitingTime_Dominance_PC50,207,0.096380,0.101025,0.536717,0.004300,13,13,0,6365,0.275774,
SA_WaitingTime_Dominance_PC50,208,0.175973,0.080161,0.475780,0.004282,18,18,0,6271,0.339745,
SA_WaitingTime_Dominance_PC50,209,0.080332,0.092611,0.553123,0.005810,10,10,0,6312,0.262386,
SA_WaitingTime_Dominance_PC50,MEAN,0.124101,0.087141,0.516436,0.005703,10,10,0,6385,0.297792,10
SA_WaitingTime_Dominance_PC50,STDDEV,0.030887,0.008032,0.026343,0.006029,,,,,0.024954,
SA_Energy_Dominance_PC50,200,0.415503,0.248412,0.262357,0.008130,111,111,0,6652,0.563105,
SA_Energy_Dominance_PC50,201,0.388041,0.275583,0.286169,0.004542,86,86,0,6601,0.542401,
SA_Energy_Dominance_PC50,202,0.420168,0.231699,0.253773,0.005114,87,88,0,6688,0.570162,
SA_Energy_Dominance_PC50,203,0.445322,0.222021,0.230927,0.004199,110,110,0,6597,0.599405,
SA_Energy_Dominance_PC50,204,0.412288,0.260378,0.271975,0.004582,108,109,0,6681,0.558829,
SA_Energy_Dominance_PC50,205,0.431231,0.258328,0.265454,0.005019,111,112,0,6713,0.555763,
SA_Energy_Dominance_PC50,206,0.382053,0.283320,0.297730,0.005493,118,118,0,6495,0.551874,
SA_Energy_Dominance_PC50,207,0.366653,0.307968,0.302414,0.004899,84,85,0,6514,0.526124,
SA_Energy_Dominance_PC50,208,0.402380,0.272162,0.280845,0.006090,108,108,0,6618,0.537631,
SA_Energy_Dominance_PC50,209,0.414302,0.270834,0.282259,0.006125,117,117,0,6657,0.528652,
SA_Energy_Dominance_PC50,MEAN,0.407794,0.263070,0.273390,0.005419,104,104,0,6621,0.553395,10
SA_Energy_Dominance_PC50,STDDEV,0.022377,0.023747,0.020266,0.001086,,,,,0.020628,
NSGA-II_PC50,200,0.020379,0.345887,0.653055,0.017424,4,4,0,11013,0.130446,
NSGA-II_PC50,201,0.036509,0.333301,0.622210,0.014639,6,6,0,11044,0.168059,
NSGA-II_PC50,202,NaN,NaN,NaN,NaN,0,0,0,10800,NaN,
NSGA-II_PC50,203,0.056820,0.317394,0.625521,0.005505,8,8,0,11009,0.127461,
NSGA-II_PC50,204,0.093040,0.231922,0.538524,0.010644,5,5,0,11109,0.253042,
NSGA-II_PC50,205,0.156787,0.224667,0.475254,0.015587,17,17,0,11524,0.305037,
NSGA-II_PC50,206,0.051570,0.292008,0.589821,0.000000,2,2,0,10998,0.210378,
NSGA-II_PC50,207,0.083519,0.244353,0.546214,0.006461,13,13,0,11076,0.246635,
NSGA-II_PC50,208,0.123484,0.239646,0.512208,0.008530,10,10,0,11062,0.279596,
NSGA-II_PC50,209,0.039719,0.245544,0.596489,0.004640,5,5,0,11044,0.201098,
NSGA-II_PC50,MEAN,0.073536,0.274969,0.573255,0.009270,7,7,0,11067,0.213528,9
NSGA-II_PC50,STDDEV,0.042174,0.044667,0.055357,0.005448,,,,,0.059571,
SPEA-II_PC50,200,NaN,NaN,NaN,NaN,0,0,0,11442,NaN,
SPEA-II_PC50,201,0.009374,0.343573,0.668867,0.000000,2,2,0,11260,0.117344,
SPEA-II_PC50,202,0.184184,0.224450,0.456478,0.008399,21,21,0,11512,0.333414,
SPEA-II_PC50,203,0.179678,0.223676,0.454666,0.007115,11,11,0,11555,0.328962,
SPEA-II_PC50,204,0.105770,0.245921,0.530597,0.005283,8,8,0,11587,0.261741,
SPEA-II_PC50,205,0.045138,0.292757,0.607960,0.002421,9,9,0,11364,0.175336,
SPEA-II_PC50,206,0.173391,0.239339,0.470115,0.005092,12,12,0,11684,0.319327,
SPEA-II_PC50,207,0.057939,0.276945,0.589849,0.014654,10,10,0,11643,0.199424,
SPEA-II_PC50,208,NaN,NaN,NaN,NaN,0,0,0,11896,NaN,
SPEA-II_PC50,209,0.017632,0.470544,0.692729,0.001170,4,4,0,11472,0.117817,
SPEA-II_PC50,MEAN,0.096638,0.289651,0.558908,0.005517,8,8,0,11541,0.231671,8
SPEA-II_PC50,STDDEV,0.069409,0.078141,0.089027,0.004380,,,,,0.085624,
AMOSA_PC50,200,0.240818,0.161073,0.408402,0.002134,39,39,0,11225,0.385564,
AMOSA_PC50,201,0.290310,0.126764,0.383500,0.002699,35,35,0,10821,0.427534,
AMOSA_PC50,202,0.341529,0.185290,0.330453,0.002964,36,36,0,10887,0.468777,
AMOSA_PC50,203,0.281823,0.155301,0.372646,0.004655,42,42,0,10821,0.420443,
AMOSA_PC50,204,0.256483,0.168076,0.398417,0.003377,36,36,0,10861,0.397520,
AMOSA_PC50,205,0.221333,0.136884,0.429492,0.001913,40,41,0,10827,0.370742,
AMOSA_PC50,206,0.284149,0.142916,0.389929,0.002285,31,31,0,10806,0.420458,
AMOSA_PC50,207,0.227873,0.168014,0.405338,0.003464,25,25,0,10780,0.375356,
AMOSA_PC50,208,0.302276,0.137298,0.370275,0.002339,37,37,0,10907,0.436650,
AMOSA_PC50,209,0.266413,0.144871,0.396267,0.009579,26,27,0,10929,0.406892,
AMOSA_PC50,MEAN,0.271301,0.152649,0.388472,0.003541,35,35,0,10886,0.410993,10
AMOSA_PC50,STDDEV,0.034762,0.017108,0.025492,0.002155,,,,,0.028609,
Universal_Pareto,ALL,0.769776,0.000000,0.000000,0.000000,236,236,236,0,0.859926,
